timestamp,zone_id,hour,day_of_week,is_weekend,is_holiday,temperature,rainfall,current_occupancy,capacity,average_duration,future_occupancy
2026-01-21 22:30:00,Z012,22,2,0,0,32.61,0.0,29.0,147,87.3,19.0
2026-01-21 23:00:00,Z012,23,2,0,0,32.61,0.0,19.0,147,87.3,25.0
2026-01-01 00:00:00,Z013,0,3,0,1,25.68,0.0,0.0,118,126.2,2.0
2026-01-01 00:30:00,Z013,0,3,0,1,25.68,0.0,2.0,118,126.2,4.0
2026-01-01 01:00:00,Z013,1,3,0,1,25.68,0.0,4.0,118,126.2,4.0
2026-01-01 01:30:00,Z013,1,3,0,1,25.68,0.0,4.0,118,126.2,2.0
2026-01-01 02:00:00,Z013,2,3,0,1,25.68,0.0,2.0,118,126.2,1.0
2026-01-01 02:30:00,Z013,2,3,0,1,25.68,0.0,1.0,118,126.2,3.0
2026-01-01 03:00:00,Z013,3,3,0,1,25.68,0.0,3.0,118,126.2,4.0
2026-01-01 03:30:00,Z013,3,3,0,1,25.68,0.0,4.0,118,126.2,4.0
2026-01-01 04:00:00,Z013,4,3,0,1,25.68,0.0,4.0,118,126.2,3.0
2026-01-01 04:30:00,Z013,4,3,0,1,25.68,0.0,3.0,118,126.2,4.0
2026-01-01 05:00:00,Z013,5,3,0,1,25.68,0.0,4.0,118,126.2,6.0
2026-01-01 05:30:00,Z013,5,3,0,1,25.68,0.0,6.0,118,126.2,7.0
2026-01-01 06:00:00,Z013,6,3,0,1,25.68,0.0,7.0,118,126.2,15.0
2026-01-01 06:30:00,Z013,6,3,0,1,25.68,0.0,15.0,118,126.2,20.0
2026-01-01 07:00:00,Z013,7,3,0,1,25.68,0.0,20.0,118,126.2,19.0
2026-01-01 07:30:00,Z013,7,3,0,1,25.68,0.0,19.0,118,126.2,19.0
2026-01-01 08:00:00,Z013,8,3,0,1,25.68,0.0,19.0,118,126.2,31.0
2026-01-01 08:30:00,Z013,8,3,0,1,25.68,0.0,31.0,118,126.2,38.0
2026-01-01 09:00:00,Z013,9,3,0,1,25.68,0.0,38.0,118,126.2,43.0
2026-01-01 09:30:00,Z013,9,3,0,1,25.68,0.0,43.0,118,126.2,55.0
2026-01-01 10:00:00,Z013,10,3,0,1,25.68,0.0,55.0,118,126.2,52.0
2026-01-01 10:30:00,Z013,10,3,0,1,25.68,0.0,52.0,118,126.2,51.0
2026-01-01 11:00:00,Z013,11,3,0,1,25.68,0.0,51.0,118,126.2,41.0
2026-01-01 11:30:00,Z013,11,3,0,1,25.68,0.0,41.0,118,126.2,35.0
2026-01-01 12:00:00,Z013,12,3,0,1,25.68,0.0,35.0,118,126.2,46.0
2026-01-01 12:30:00,Z013,12,3,0,1,25.68,0.0,46.0,118,126.2,51.0
2026-01-01 13:00:00,Z013,13,3,0,1,25.68,0.0,51.0,118,126.2,52.0
2026-01-01 13:30:00,Z013,13,3,0,1,25.68,0.0,52.0,118,126.2,59.0
2026-01-01 14:00:00,Z013,14,3,0,1,25.68,0.0,59.0,118,126.2,52.0
2026-01-01 14:30:00,Z013,14,3,0,1,25.68,0.0,52.0,118,126.2,44.0
2026-01-01 15:00:00,Z013,15,3,0,1,25.68,0.0,44.0,118,126.2,37.0
2026-01-01 15:30:00,Z013,15,3,0,1,25.68,0.0,37.0,118,126.2,35.0
2026-01-01 16:00:00,Z013,16,3,0,1,25.68,0.0,35.0,118,126.2,33.0
2026-01-01 16:30:00,Z013,16,3,0,1,25.68,0.0,33.0,118,126.2,28.0
2026-01-01 17:00:00,Z013,17,3,0,1,25.68,0.0,28.0,118,126.2,45.0
2026-01-01 17:30:00,Z013,17,3,0,1,25.68,0.0,45.0,118,126.2,56.0
2026-01-01 18:00:00,Z013,18,3,0,1,25.68,0.0,56.0,118,126.2,72.0
2026-01-01 18:30:00,Z013,18,3,0,1,25.68,0.0,72.0,118,126.2,80.0
2026-01-01 19:00:00,Z013,19,3,0,1,25.68,0.0,80.0,118,126.2,79.0
2026-01-01 19:30:00,Z013,19,3,0,1,25.68,0.0,79.0,118,126.2,76.0
2026-01-01 20:00:00,Z013,20,3,0,1,25.68,0.0,76.0,118,126.2,60.0
2026-01-01 20:30:00,Z013,20,3,0,1,25.68,0.0,60.0,118,126.2,46.0
2026-01-01 21:00:00,Z013,21,3,0,1,25.68,0.0,46.0,118,126.2,34.0
2026-01-01 21:30:00,Z013,21,3,0,1,25.68,0.0,34.0,118,126.2,23.0
2026-01-01 22:00:00,Z013,22,3,0,1,25.68,0.0,23.0,118,126.2,21.0
2026-01-01 22:30:00,Z013,22,3,0,1,25.68,0.0,21.0,118,126.2,17.0
2026-01-01 23:00:00,Z013,23,3,0,1,25.68,0.0,17.0,118,126.2,21.0
2026-01-01 23:30:00,Z013,23,3,0,1,25.68,0.0,21.0,118,126.2,18.0
2026-01-02 00:00:00,Z013,0,4,0,0,21.51,0.0,18.0,118,126.2,11.0
2026-01-02 00:30:00,Z013,0,4,0,0,21.51,0.0,11.0,118,126.2,8.0
2026-01-02 01:00:00,Z013,1,4,0,0,21.51,0.0,8.0,118,126.2,6.0
2026-01-02 01:30:00,Z013,1,4,0,0,21.51,0.0,6.0,118,126.2,5.0
2026-01-02 02:00:00,Z013,2,4,0,0,21.51,0.0,5.0,118,126.2,3.0
2026-01-02 02:30:00,Z013,2,4,0,0,21.51,0.0,3.0,118,126.2,2.0
2026-01-02 03:00:00,Z013,3,4,0,0,21.51,0.0,2.0,118,126.2,1.0
2026-01-02 03:30:00,Z013,3,4,0,0,21.51,0.0,1.0,118,126.2,0.0
2026-01-02 04:00:00,Z013,4,4,0,0,21.51,0.0,0.0,118,126.2,2.0
2026-01-02 04:30:00,Z013,4,4,0,0,21.51,0.0,2.0,118,126.2,2.0
2026-01-02 05:00:00,Z013,5,4,0,0,21.51,0.0,2.0,118,126.2,7.0
2026-01-02 05:30:00,Z013,5,4,0,0,21.51,0.0,7.0,118,126.2,16.0
2026-01-02 06:00:00,Z013,6,4,0,0,21.51,0.0,16.0,118,126.2,18.0
2026-01-02 06:30:00,Z013,6,4,0,0,21.51,0.0,18.0,118,126.2,17.0
2026-01-02 07:00:00,Z013,7,4,0,0,21.51,0.0,17.0,118,126.2,12.0
2026-01-02 07:30:00,Z013,7,4,0,0,21.51,0.0,12.0,118,126.2,13.0
2026-01-02 08:00:00,Z013,8,4,0,0,21.51,0.0,13.0,118,126.2,23.0
2026-01-02 08:30:00,Z013,8,4,0,0,21.51,0.0,23.0,118,126.2,33.0
2026-01-02 09:00:00,Z013,9,4,0,0,21.51,0.0,33.0,118,126.2,37.0
2026-01-02 09:30:00,Z013,9,4,0,0,21.51,0.0,37.0,118,126.2,47.0
2026-01-02 10:00:00,Z013,10,4,0,0,21.51,0.0,47.0,118,126.2,55.0
2026-01-02 10:30:00,Z013,10,4,0,0,21.51,0.0,55.0,118,126.2,58.0
2026-01-02 11:00:00,Z013,11,4,0,0,21.51,0.0,58.0,118,126.2,53.0
2026-01-02 11:30:00,Z013,11,4,0,0,21.51,0.0,53.0,118,126.2,39.0
2026-01-02 12:00:00,Z013,12,4,0,0,21.51,0.0,39.0,118,126.2,45.0
2026-01-02 12:30:00,Z013,12,4,0,0,21.51,0.0,45.0,118,126.2,52.0
2026-01-02 13:00:00,Z013,13,4,0,0,21.51,0.0,52.0,118,126.2,57.0
2026-01-02 13:30:00,Z013,13,4,0,0,21.51,0.0,57.0,118,126.2,55.0
2026-01-02 14:00:00,Z013,14,4,0,0,21.51,0.0,55.0,118,126.2,50.0
2026-01-02 14:30:00,Z013,14,4,0,0,21.51,0.0,50.0,118,126.2,43.0
2026-01-02 15:00:00,Z013,15,4,0,0,21.51,0.0,43.0,118,126.2,32.0
2026-01-02 15:30:00,Z013,15,4,0,0,21.51,0.0,32.0,118,126.2,32.0
2026-01-02 16:00:00,Z013,16,4,0,0,21.51,0.0,32.0,118,126.2,25.0
2026-01-02 16:30:00,Z013,16,4,0,0,21.51,0.0,25.0,118,126.2,26.0
2026-01-02 17:00:00,Z013,17,4,0,0,21.51,0.0,26.0,118,126.2,40.0
2026-01-02 17:30:00,Z013,17,4,0,0,21.51,0.0,40.0,118,126.2,56.0
2026-01-02 18:00:00,Z013,18,4,0,0,21.51,0.0,56.0,118,126.2,68.0
2026-01-02 18:30:00,Z013,18,4,0,0,21.51,0.0,68.0,118,126.2,74.0
2026-01-02 19:00:00,Z013,19,4,0,0,21.51,0.0,74.0,118,126.2,86.0
2026-01-02 19:30:00,Z013,19,4,0,0,21.51,0.0,86.0,118,126.2,94.0
2026-01-02 20:00:00,Z013,20,4,0,0,21.51,0.0,94.0,118,126.2,84.0
2026-01-02 20:30:00,Z013,20,4,0,0,21.51,0.0,84.0,118,126.2,69.0
2026-01-02 21:00:00,Z013,21,4,0,0,21.51,0.0,69.0,118,126.2,54.0
2026-01-02 21:30:00,Z013,21,4,0,0,21.51,0.0,54.0,118,126.2,36.0
2026-01-02 22:00:00,Z013,22,4,0,0,21.51,0.0,36.0,118,126.2,29.0
2026-01-02 22:30:00,Z013,22,4,0,0,21.51,0.0,29.0,118,126.2,22.0
2026-01-02 23:00:00,Z013,23,4,0,0,21.51,0.0,22.0,118,126.2,24.0
2026-01-02 23:30:00,Z013,23,4,0,0,21.51,0.0,24.0,118,126.2,19.0
2026-01-03 00:00:00,Z013,0,5,1,0,24.14,0.0,19.0,118,126.2,14.0
2026-01-03 00:30:00,Z013,0,5,1,0,24.14,0.0,14.0,118,126.2,8.0
2026-01-03 01:00:00,Z013,1,5,1,0,24.14,0.0,8.0,118,126.2,6.0
2026-01-03 01:30:00,Z013,1,5,1,0,24.14,0.0,6.0,118,126.2,5.0
2026-01-03 02:00:00,Z013,2,5,1,0,24.14,0.0,5.0,118,126.2,1.0
2026-01-03 02:30:00,Z013,2,5,1,0,24.14,0.0,1.0,118,126.2,1.0
2026-01-03 03:00:00,Z013,3,5,1,0,24.14,0.0,1.0,118,126.2,0.0
2026-01-03 03:30:00,Z013,3,5,1,0,24.14,0.0,0.0,118,126.2,1.0
2026-01-03 04:00:00,Z013,4,5,1,0,24.14,0.0,1.0,118,126.2,1.0
2026-01-03 04:30:00,Z013,4,5,1,0,24.14,0.0,1.0,118,126.2,1.0
2026-01-03 05:00:00,Z013,5,5,1,0,24.14,0.0,1.0,118,126.2,6.0
2026-01-03 05:30:00,Z013,5,5,1,0,24.14,0.0,6.0,118,126.2,8.0
2026-01-03 06:00:00,Z013,6,5,1,0,24.14,0.0,8.0,118,126.2,12.0
2026-01-03 06:30:00,Z013,6,5,1,0,24.14,0.0,12.0,118,126.2,9.0
2026-01-03 07:00:00,Z013,7,5,1,0,24.14,0.0,9.0,118,126.2,15.0
2026-01-03 07:30:00,Z013,7,5,1,0,24.14,0.0,15.0,118,126.2,17.0
2026-01-03 08:00:00,Z013,8,5,1,0,24.14,0.0,17.0,118,126.2,23.0
2026-01-03 08:30:00,Z013,8,5,1,0,24.14,0.0,23.0,118,126.2,35.0
2026-01-03 09:00:00,Z013,9,5,1,0,24.14,0.0,35.0,118,126.2,40.0
2026-01-03 09:30:00,Z013,9,5,1,0,24.14,0.0,40.0,118,126.2,40.0
2026-01-03 10:00:00,Z013,10,5,1,0,24.14,0.0,40.0,118,126.2,48.0
2026-01-03 10:30:00,Z013,10,5,1,0,24.14,0.0,48.0,118,126.2,50.0
2026-01-03 11:00:00,Z013,11,5,1,0,24.14,0.0,50.0,118,126.2,41.0
2026-01-03 11:30:00,Z013,11,5,1,0,24.14,0.0,41.0,118,126.2,31.0
2026-01-03 12:00:00,Z013,12,5,1,0,24.14,0.0,31.0,118,126.2,44.0
2026-01-03 12:30:00,Z013,12,5,1,0,24.14,0.0,44.0,118,126.2,53.0
2026-01-03 13:00:00,Z013,13,5,1,0,24.14,0.0,53.0,118,126.2,52.0
2026-01-03 13:30:00,Z013,13,5,1,0,24.14,0.0,52.0,118,126.2,52.0
2026-01-03 14:00:00,Z013,14,5,1,0,24.14,0.0,52.0,118,126.2,35.0
2026-01-03 14:30:00,Z013,14,5,1,0,24.14,0.0,35.0,118,126.2,30.0
2026-01-03 15:00:00,Z013,15,5,1,0,24.14,0.0,30.0,118,126.2,24.0
2026-01-03 15:30:00,Z013,15,5,1,0,24.14,0.0,24.0,118,126.2,23.0
2026-01-03 16:00:00,Z013,16,5,1,0,24.14,0.0,23.0,118,126.2,17.0
2026-01-03 16:30:00,Z013,16,5,1,0,24.14,0.0,17.0,118,126.2,15.0
2026-01-03 17:00:00,Z013,17,5,1,0,24.14,0.0,15.0,118,126.2,36.0
2026-01-03 17:30:00,Z013,17,5,1,0,24.14,0.0,36.0,118,126.2,41.0
2026-01-03 18:00:00,Z013,18,5,1,0,24.14,0.0,41.0,118,126.2,57.0
2026-01-03 18:30:00,Z013,18,5,1,0,24.14,0.0,57.0,118,126.2,65.0
2026-01-03 19:00:00,Z013,19,5,1,0,24.14,0.0,65.0,118,126.2,78.0
2026-01-03 19:30:00,Z013,19,5,1,0,24.14,0.0,78.0,118,126.2,81.0
2026-01-03 20:00:00,Z013,20,5,1,0,24.14,0.0,81.0,118,126.2,68.0
2026-01-03 20:30:00,Z013,20,5,1,0,24.14,0.0,68.0,118,126.2,55.0
2026-01-03 21:00:00,Z013,21,5,1,0,24.14,0.0,55.0,118,126.2,39.0
2026-01-03 21:30:00,Z013,21,5,1,0,24.14,0.0,39.0,118,126.2,34.0
2026-01-03 22:00:00,Z013,22,5,1,0,24.14,0.0,34.0,118,126.2,23.0
2026-01-03 22:30:00,Z013,22,5,1,0,24.14,0.0,23.0,118,126.2,21.0
2026-01-03 23:00:00,Z013,23,5,1,0,24.14,0.0,21.0,118,126.2,18.0
2026-01-03 23:30:00,Z013,23,5,1,0,24.14,0.0,18.0,118,126.2,24.0
2026-01-04 00:00:00,Z013,0,6,1,0,24.68,0.0,24.0,118,126.2,22.0
2026-01-04 00:30:00,Z013,0,6,1,0,24.68,0.0,22.0,118,126.2,17.0
2026-01-04 01:00:00,Z013,1,6,1,0,24.68,0.0,17.0,118,126.2,10.0
2026-01-04 01:30:00,Z013,1,6,1,0,24.68,0.0,10.0,118,126.2,4.0
2026-01-04 02:00:00,Z013,2,6,1,0,24.68,0.0,4.0,118,126.2,2.0
2026-01-04 02:30:00,Z013,2,6,1,0,24.68,0.0,2.0,118,126.2,2.0
2026-01-04 03:00:00,Z013,3,6,1,0,24.68,0.0,2.0,118,126.2,1.0
2026-01-04 03:30:00,Z013,3,6,1,0,24.68,0.0,1.0,118,126.2,1.0
2026-01-04 04:00:00,Z013,4,6,1,0,24.68,0.0,1.0,118,126.2,2.0
2026-01-04 04:30:00,Z013,4,6,1,0,24.68,0.0,2.0,118,126.2,3.0
2026-01-04 05:00:00,Z013,5,6,1,0,24.68,0.0,3.0,118,126.2,5.0
2026-01-04 05:30:00,Z013,5,6,1,0,24.68,0.0,5.0,118,126.2,9.0
2026-01-04 06:00:00,Z013,6,6,1,0,24.68,0.0,9.0,118,126.2,13.0
2026-01-04 06:30:00,Z013,6,6,1,0,24.68,0.0,13.0,118,126.2,19.0
2026-01-04 07:00:00,Z013,7,6,1,0,24.68,0.0,19.0,118,126.2,23.0
2026-01-04 07:30:00,Z013,7,6,1,0,24.68,0.0,23.0,118,126.2,23.0
2026-01-04 08:00:00,Z013,8,6,1,0,24.68,0.0,23.0,118,126.2,34.0
2026-01-04 08:30:00,Z013,8,6,1,0,24.68,0.0,34.0,118,126.2,45.0
2026-01-04 09:00:00,Z013,9,6,1,0,24.68,0.0,45.0,118,126.2,46.0
2026-01-04 09:30:00,Z013,9,6,1,0,24.68,0.0,46.0,118,126.2,62.0
2026-01-04 10:00:00,Z013,10,6,1,0,24.68,0.0,62.0,118,126.2,65.0
2026-01-04 10:30:00,Z013,10,6,1,0,24.68,0.0,65.0,118,126.2,63.0
2026-01-04 11:00:00,Z013,11,6,1,0,24.68,0.0,63.0,118,126.2,55.0
2026-01-04 11:30:00,Z013,11,6,1,0,24.68,0.0,55.0,118,126.2,45.0
2026-01-04 12:00:00,Z013,12,6,1,0,24.68,0.0,45.0,118,126.2,52.0
2026-01-04 12:30:00,Z013,12,6,1,0,24.68,0.0,52.0,118,126.2,66.0
2026-01-04 13:00:00,Z013,13,6,1,0,24.68,0.0,66.0,118,126.2,70.0
2026-01-04 13:30:00,Z013,13,6,1,0,24.68,0.0,70.0,118,126.2,60.0
2026-01-04 14:00:00,Z013,14,6,1,0,24.68,0.0,60.0,118,126.2,47.0
2026-01-04 14:30:00,Z013,14,6,1,0,24.68,0.0,47.0,118,126.2,40.0
2026-01-04 15:00:00,Z013,15,6,1,0,24.68,0.0,40.0,118,126.2,35.0
2026-01-04 15:30:00,Z013,15,6,1,0,24.68,0.0,35.0,118,126.2,32.0
2026-01-04 16:00:00,Z013,16,6,1,0,24.68,0.0,32.0,118,126.2,24.0
2026-01-04 16:30:00,Z013,16,6,1,0,24.68,0.0,24.0,118,126.2,26.0
2026-01-04 17:00:00,Z013,17,6,1,0,24.68,0.0,26.0,118,126.2,40.0
2026-01-04 17:30:00,Z013,17,6,1,0,24.68,0.0,40.0,118,126.2,48.0
2026-01-04 18:00:00,Z013,18,6,1,0,24.68,0.0,48.0,118,126.2,61.0
2026-01-04 18:30:00,Z013,18,6,1,0,24.68,0.0,61.0,118,126.2,68.0
2026-01-04 19:00:00,Z013,19,6,1,0,24.68,0.0,68.0,118,126.2,67.0
2026-01-04 19:30:00,Z013,19,6,1,0,24.68,0.0,67.0,118,126.2,73.0
2026-01-04 20:00:00,Z013,20,6,1,0,24.68,0.0,73.0,118,126.2,64.0
2026-01-04 20:30:00,Z013,20,6,1,0,24.68,0.0,64.0,118,126.2,53.0
2026-01-04 21:00:00,Z013,21,6,1,0,24.68,0.0,53.0,118,126.2,37.0
2026-01-04 21:30:00,Z013,21,6,1,0,24.68,0.0,37.0,118,126.2,33.0
2026-01-04 22:00:00,Z013,22,6,1,0,24.68,0.0,33.0,118,126.2,28.0
2026-01-04 22:30:00,Z013,22,6,1,0,24.68,0.0,28.0,118,126.2,25.0
2026-01-04 23:00:00,Z013,23,6,1,0,24.68,0.0,25.0,118,126.2,21.0
2026-01-04 23:30:00,Z013,23,6,1,0,24.68,0.0,21.0,118,126.2,19.0
2026-01-05 00:00:00,Z013,0,0,0,0,24.56,0.0,19.0,118,126.2,16.0
2026-01-05 00:30:00,Z013,0,0,0,0,24.56,0.0,16.0,118,126.2,14.0
2026-01-05 01:00:00,Z013,1,0,0,0,24.56,0.0,14.0,118,126.2,12.0
2026-01-05 01:30:00,Z013,1,0,0,0,24.56,0.0,12.0,118,126.2,10.0
2026-01-05 02:00:00,Z013,2,0,0,0,24.56,0.0,10.0,118,126.2,6.0
2026-01-05 02:30:00,Z013,2,0,0,0,24.56,0.0,6.0,118,126.2,7.0
2026-01-05 03:00:00,Z013,3,0,0,0,24.56,0.0,7.0,118,126.2,5.0
2026-01-05 03:30:00,Z013,3,0,0,0,24.56,0.0,5.0,118,126.2,5.0
2026-01-05 04:00:00,Z013,4,0,0,0,24.56,0.0,5.0,118,126.2,3.0
2026-01-05 04:30:00,Z013,4,0,0,0,24.56,0.0,3.0,118,126.2,1.0
2026-01-05 05:00:00,Z013,5,0,0,0,24.56,0.0,1.0,118,126.2,5.0
2026-01-05 05:30:00,Z013,5,0,0,0,24.56,0.0,5.0,118,126.2,9.0
2026-01-05 06:00:00,Z013,6,0,0,0,24.56,0.0,9.0,118,126.2,14.0
2026-01-05 06:30:00,Z013,6,0,0,0,24.56,0.0,14.0,118,126.2,16.0
2026-01-05 07:00:00,Z013,7,0,0,0,24.56,0.0,16.0,118,126.2,16.0
2026-01-05 07:30:00,Z013,7,0,0,0,24.56,0.0,16.0,118,126.2,18.0
2026-01-05 08:00:00,Z013,8,0,0,0,24.56,0.0,18.0,118,126.2,37.0
2026-01-05 08:30:00,Z013,8,0,0,0,24.56,0.0,37.0,118,126.2,42.0
2026-01-05 09:00:00,Z013,9,0,0,0,24.56,0.0,42.0,118,126.2,43.0
2026-01-05 09:30:00,Z013,9,0,0,0,24.56,0.0,43.0,118,126.2,45.0
2026-01-05 10:00:00,Z013,10,0,0,0,24.56,0.0,45.0,118,126.2,51.0
2026-01-05 10:30:00,Z013,10,0,0,0,24.56,0.0,51.0,118,126.2,52.0
2026-01-05 11:00:00,Z013,11,0,0,0,24.56,0.0,52.0,118,126.2,44.0
2026-01-05 11:30:00,Z013,11,0,0,0,24.56,0.0,44.0,118,126.2,31.0
2026-01-05 12:00:00,Z013,12,0,0,0,24.56,0.0,31.0,118,126.2,41.0
2026-01-05 12:30:00,Z013,12,0,0,0,24.56,0.0,41.0,118,126.2,48.0
2026-01-05 13:00:00,Z013,13,0,0,0,24.56,0.0,48.0,118,126.2,53.0
2026-01-05 13:30:00,Z013,13,0,0,0,24.56,0.0,53.0,118,126.2,52.0
2026-01-05 14:00:00,Z013,14,0,0,0,24.56,0.0,52.0,118,126.2,50.0
2026-01-05 14:30:00,Z013,14,0,0,0,24.56,0.0,50.0,118,126.2,39.0
2026-01-05 15:00:00,Z013,15,0,0,0,24.56,0.0,39.0,118,126.2,26.0
2026-01-05 15:30:00,Z013,15,0,0,0,24.56,0.0,26.0,118,126.2,25.0
2026-01-05 16:00:00,Z013,16,0,0,0,24.56,0.0,25.0,118,126.2,27.0
2026-01-05 16:30:00,Z013,16,0,0,0,24.56,0.0,27.0,118,126.2,24.0
2026-01-05 17:00:00,Z013,17,0,0,0,24.56,0.0,24.0,118,126.2,44.0
2026-01-05 17:30:00,Z013,17,0,0,0,24.56,0.0,44.0,118,126.2,53.0
2026-01-05 18:00:00,Z013,18,0,0,0,24.56,0.0,53.0,118,126.2,63.0
2026-01-05 18:30:00,Z013,18,0,0,0,24.56,0.0,63.0,118,126.2,72.0
2026-01-05 19:00:00,Z013,19,0,0,0,24.56,0.0,72.0,118,126.2,82.0
2026-01-05 19:30:00,Z013,19,0,0,0,24.56,0.0,82.0,118,126.2,86.0
2026-01-05 20:00:00,Z013,20,0,0,0,24.56,0.0,86.0,118,126.2,73.0
2026-01-05 20:30:00,Z013,20,0,0,0,24.56,0.0,73.0,118,126.2,58.0
2026-01-05 21:00:00,Z013,21,0,0,0,24.56,0.0,58.0,118,126.2,44.0
2026-01-05 21:30:00,Z013,21,0,0,0,24.56,0.0,44.0,118,126.2,35.0
2026-01-05 22:00:00,Z013,22,0,0,0,24.56,0.0,35.0,118,126.2,31.0
2026-01-05 22:30:00,Z013,22,0,0,0,24.56,0.0,31.0,118,126.2,26.0
2026-01-05 23:00:00,Z013,23,0,0,0,24.56,0.0,26.0,118,126.2,21.0
2026-01-05 23:30:00,Z013,23,0,0,0,24.56,0.0,21.0,118,126.2,18.0
2026-01-06 00:00:00,Z013,0,1,0,0,24.99,3.0,18.0,118,126.2,15.0
2026-01-06 00:30:00,Z013,0,1,0,0,24.99,3.0,15.0,118,126.2,13.0
2026-01-06 01:00:00,Z013,1,1,0,0,24.99,3.0,13.0,118,126.2,6.0
2026-01-06 01:30:00,Z013,1,1,0,0,24.99,3.0,6.0,118,126.2,3.0
2026-01-06 02:00:00,Z013,2,1,0,0,24.99,3.0,3.0,118,126.2,2.0
2026-01-06 02:30:00,Z013,2,1,0,0,24.99,3.0,2.0,118,126.2,1.0
2026-01-06 03:00:00,Z013,3,1,0,0,24.99,3.0,1.0,118,126.2,1.0
2026-01-06 03:30:00,Z013,3,1,0,0,24.99,3.0,1.0,118,126.2,4.0
2026-01-06 04:00:00,Z013,4,1,0,0,24.99,3.0,4.0,118,126.2,4.0
2026-01-06 04:30:00,Z013,4,1,0,0,24.99,3.0,4.0,118,126.2,5.0
2026-01-06 05:00:00,Z013,5,1,0,0,24.99,3.0,5.0,118,126.2,11.0
2026-01-06 05:30:00,Z013,5,1,0,0,24.99,3.0,11.0,118,126.2,13.0
2026-01-06 06:00:00,Z013,6,1,0,0,24.99,3.0,13.0,118,126.2,21.0
2026-01-06 06:30:00,Z013,6,1,0,0,24.99,3.0,21.0,118,126.2,19.0
2026-01-06 07:00:00,Z013,7,1,0,0,24.99,3.0,19.0,118,126.2,20.0
2026-01-06 07:30:00,Z013,7,1,0,0,24.99,3.0,20.0,118,126.2,20.0
2026-01-06 08:00:00,Z013,8,1,0,0,24.99,3.0,20.0,118,126.2,35.0
2026-01-06 08:30:00,Z013,8,1,0,0,24.99,3.0,35.0,118,126.2,40.0
2026-01-06 09:00:00,Z013,9,1,0,0,24.99,3.0,40.0,118,126.2,44.0
2026-01-06 09:30:00,Z013,9,1,0,0,24.99,3.0,44.0,118,126.2,48.0
2026-01-06 10:00:00,Z013,10,1,0,0,24.99,3.0,48.0,118,126.2,51.0
2026-01-06 10:30:00,Z013,10,1,0,0,24.99,3.0,51.0,118,126.2,61.0
2026-01-06 11:00:00,Z013,11,1,0,0,24.99,3.0,61.0,118,126.2,55.0
2026-01-06 11:30:00,Z013,11,1,0,0,24.99,3.0,55.0,118,126.2,46.0
2026-01-06 12:00:00,Z013,12,1,0,0,24.99,3.0,46.0,118,126.2,47.0
2026-01-06 12:30:00,Z013,12,1,0,0,24.99,3.0,47.0,118,126.2,58.0
2026-01-06 13:00:00,Z013,13,1,0,0,24.99,3.0,58.0,118,126.2,50.0
2026-01-06 13:30:00,Z013,13,1,0,0,24.99,3.0,50.0,118,126.2,50.0
2026-01-06 14:00:00,Z013,14,1,0,0,24.99,3.0,50.0,118,126.2,44.0
2026-01-06 14:30:00,Z013,14,1,0,0,24.99,3.0,44.0,118,126.2,38.0
2026-01-06 15:00:00,Z013,15,1,0,0,24.99,3.0,38.0,118,126.2,30.0
2026-01-06 15:30:00,Z013,15,1,0,0,24.99,3.0,30.0,118,126.2,24.0
2026-01-06 16:00:00,Z013,16,1,0,0,24.99,3.0,24.0,118,126.2,20.0
2026-01-06 16:30:00,Z013,16,1,0,0,24.99,3.0,20.0,118,126.2,13.0
2026-01-06 17:00:00,Z013,17,1,0,0,24.99,3.0,13.0,118,126.2,20.0
2026-01-06 17:30:00,Z013,17,1,0,0,24.99,3.0,20.0,118,126.2,28.0
2026-01-06 18:00:00,Z013,18,1,0,0,24.99,3.0,28.0,118,126.2,36.0
2026-01-06 18:30:00,Z013,18,1,0,0,24.99,3.0,36.0,118,126.2,41.0
2026-01-06 19:00:00,Z013,19,1,0,0,24.99,3.0,41.0,118,126.2,55.0
2026-01-06 19:30:00,Z013,19,1,0,0,24.99,3.0,55.0,118,126.2,69.0
2026-01-06 20:00:00,Z013,20,1,0,0,24.99,3.0,69.0,118,126.2,62.0
2026-01-06 20:30:00,Z013,20,1,0,0,24.99,3.0,62.0,118,126.2,51.0
2026-01-06 21:00:00,Z013,21,1,0,0,24.99,3.0,51.0,118,126.2,45.0
2026-01-06 21:30:00,Z013,21,1,0,0,24.99,3.0,45.0,118,126.2,38.0
2026-01-06 22:00:00,Z013,22,1,0,0,24.99,3.0,38.0,118,126.2,31.0
2026-01-06 22:30:00,Z013,22,1,0,0,24.99,3.0,31.0,118,126.2,26.0
2026-01-06 23:00:00,Z013,23,1,0,0,24.99,3.0,26.0,118,126.2,20.0
2026-01-06 23:30:00,Z013,23,1,0,0,24.99,3.0,20.0,118,126.2,14.0
2026-01-07 00:00:00,Z013,0,2,0,0,26.84,0.23,14.0,118,126.2,11.0
2026-01-07 00:30:00,Z013,0,2,0,0,26.84,0.23,11.0,118,126.2,8.0
2026-01-07 01:00:00,Z013,1,2,0,0,26.84,0.23,8.0,118,126.2,8.0
2026-01-07 01:30:00,Z013,1,2,0,0,26.84,0.23,8.0,118,126.2,3.0
2026-01-07 02:00:00,Z013,2,2,0,0,26.84,0.23,3.0,118,126.2,4.0
2026-01-07 02:30:00,Z013,2,2,0,0,26.84,0.23,4.0,118,126.2,1.0
