event_id,timestamp,vehicle_id,zone_id,event_type,parking_duration,occupancy,capacity,latitude,longitude,temperature,rainfall,day_of_week,is_holiday
E00389426,2026-01-01 07:12:30,V02898,Z020,ENTRY,0,12,84,19.097945,72.83436,25.68,0.0,3,1
E00092300,2026-01-01 07:12:39,V01762,Z006,EXIT,38,26,133,19.043315,72.840018,25.68,0.0,3,1
E00025829,2026-01-01 07:12:44,V00225,Z003,EXIT,56,25,108,19.093686,72.856266,25.68,0.0,3,1
E00303165,2026-01-01 07:12:59,V04835,Z016,ENTRY,0,25,124,19.040062,72.914767,25.68,0.0,3,1
E00062834,2026-01-01 07:13:02,V00333,Z005,ENTRY,0,18,81,19.069472,72.87435,25.68,0.0,3,1
E00008460,2026-01-01 07:13:04,V04994,Z002,EXIT,33,18,122,19.12637,72.934239,25.68,0.0,3,1
E00303166,2026-01-01 07:13:11,V02587,Z016,EXIT,45,24,124,19.038987,72.913969,25.68,0.0,3,1
E00092302,2026-01-01 07:13:14,V04218,Z006,EXIT,64,26,133,19.044255,72.84028,25.68,0.0,3,1
E00092301,2026-01-01 07:13:14,V04108,Z006,ENTRY,0,27,133,19.043685,72.841378,25.68,0.0,3,1
E00355418,2026-01-01 07:13:15,V01254,Z018,ENTRY,0,6,45,19.022175,72.851709,25.68,0.0,3,1
E00362733,2026-01-01 07:13:48,V05138,Z019,ENTRY,0,21,130,19.034387,72.899538,25.68,0.0,3,1
E00222177,2026-01-01 07:13:49,V03172,Z014,ENTRY,0,19,121,19.123623,72.854459,25.68,0.0,3,1
E00303167,2026-01-01 07:14:02,V03055,Z016,EXIT,44,23,124,19.040028,72.914935,25.68,0.0,3,1
E00178723,2026-01-01 07:14:02,V03644,Z012,EXIT,127,27,147,19.058022,72.918401,25.68,0.0,3,1
E00092303,2026-01-01 07:14:07,V03145,Z006,EXIT,54,25,133,19.04365,72.840977,25.68,0.0,3,1
E00041308,2026-01-01 07:14:15,V04340,Z004,EXIT,55,8,82,19.115116,72.863033,25.68,0.0,3,1
E00206432,2026-01-01 07:14:19,V04656,Z013,EXIT,51,20,118,19.133129,72.900769,25.68,0.0,3,1
E00041309,2026-01-01 07:14:28,V02960,Z004,EXIT,124,7,82,19.114328,72.861719,25.68,0.0,3,1
E00303168,2026-01-01 07:14:31,V05298,Z016,EXIT,45,22,124,19.038749,72.914942,25.68,0.0,3,1
E00206433,2026-01-01 07:14:38,V01200,Z013,EXIT,63,19,118,19.132676,72.902184,25.68,0.0,3,1
E00159540,2026-01-01 07:14:38,V00746,Z010,ENTRY,0,10,41,19.090916,72.89722,25.68,0.0,3,1
E00303169,2026-01-01 07:14:48,V05729,Z016,ENTRY,0,23,124,19.039474,72.913304,25.68,0.0,3,1
E00092304,2026-01-01 07:14:54,V04534,Z006,ENTRY,0,26,133,19.042283,72.839673,25.68,0.0,3,1
E00092305,2026-01-01 07:15:01,V02893,Z006,EXIT,89,25,133,19.042297,72.840719,25.68,0.0,3,1
E00135262,2026-01-01 07:15:04,V04986,Z008,ENTRY,0,14,113,19.022785,72.874344,25.68,0.0,3,1
E00222178,2026-01-01 07:15:17,V05541,Z014,EXIT,45,18,121,19.122314,72.855629,25.68,0.0,3,1
E00342385,2026-01-01 07:15:21,V01623,Z017,ENTRY,0,17,91,19.071777,72.865088,25.68,0.0,3,1
E00222179,2026-01-01 07:15:21,V00816,Z014,EXIT,80,17,121,19.123066,72.854428,25.68,0.0,3,1
E00126572,2026-01-01 07:15:34,V04774,Z007,EXIT,108,4,40,19.082768,72.833973,25.68,0.0,3,1
E00389427,2026-01-01 07:15:40,V00365,Z020,EXIT,110,11,84,19.098846,72.834066,25.68,0.0,3,1
E00259190,2026-01-01 07:15:42,V05688,Z015,ENTRY,0,24,116,19.109601,72.917589,25.68,0.0,3,1
E00222180,2026-01-01 07:15:55,V05985,Z014,ENTRY,0,18,121,19.123197,72.855783,25.68,0.0,3,1
E00259191,2026-01-01 07:16:10,V02868,Z015,EXIT,63,23,116,19.110095,72.918569,25.68,0.0,3,1
E00152408,2026-01-01 07:16:15,V04221,Z009,ENTRY,0,6,54,19.114963,72.845894,25.68,0.0,3,1
E00362734,2026-01-01 07:16:25,V04861,Z019,ENTRY,0,22,130,19.035238,72.8998,25.68,0.0,3,1
E00362735,2026-01-01 07:16:27,V01239,Z019,EXIT,98,21,130,19.034593,72.900245,25.68,0.0,3,1
E00062835,2026-01-01 07:16:41,V03132,Z005,EXIT,45,17,81,19.068774,72.874004,25.68,0.0,3,1
E00025830,2026-01-01 07:16:45,V00489,Z003,EXIT,109,24,108,19.093356,72.85591,25.68,0.0,3,1
E00025831,2026-01-01 07:16:46,V02006,Z003,ENTRY,0,25,108,19.092271,72.857067,25.68,0.0,3,1
E00008461,2026-01-01 07:16:48,V04009,Z002,EXIT,93,17,122,19.127905,72.933882,25.68,0.0,3,1
E00259192,2026-01-01 07:17:15,V05162,Z015,EXIT,51,22,116,19.110044,72.918473,25.68,0.0,3,1
E00303170,2026-01-01 07:17:27,V04259,Z016,EXIT,40,22,124,19.039329,72.915173,25.68,0.0,3,1
E00092306,2026-01-01 07:17:43,V05154,Z006,EXIT,38,24,133,19.042386,72.840255,25.68,0.0,3,1
E00041310,2026-01-01 07:17:43,V02180,Z004,ENTRY,0,8,82,19.115587,72.862734,25.68,0.0,3,1
E00259193,2026-01-01 07:17:44,V03894,Z015,ENTRY,0,23,116,19.10911,72.918082,25.68,0.0,3,1
E00222181,2026-01-01 07:17:57,V01863,Z014,EXIT,104,17,121,19.123885,72.854391,25.68,0.0,3,1
E00259194,2026-01-01 07:17:59,V00307,Z015,EXIT,37,22,116,19.110371,72.917329,25.68,0.0,3,1
E00303171,2026-01-01 07:18:10,V01247,Z016,ENTRY,0,23,124,19.038857,72.914996,25.68,0.0,3,1
E00178724,2026-01-01 07:18:18,V03206,Z012,EXIT,111,26,147,19.058421,72.917914,25.68,0.0,3,1
E00135263,2026-01-01 07:18:43,V04439,Z008,EXIT,170,13,113,19.022939,72.87556,25.68,0.0,3,1
E00206434,2026-01-01 07:18:49,V00102,Z013,ENTRY,0,20,118,19.132861,72.901175,25.68,0.0,3,1
E00259195,2026-01-01 07:18:55,V04237,Z015,EXIT,37,21,116,19.1088,72.918498,25.68,0.0,3,1
E00362736,2026-01-01 07:19:13,V01706,Z019,ENTRY,0,22,130,19.034835,72.899847,25.68,0.0,3,1
E00259196,2026-01-01 07:19:26,V02917,Z015,EXIT,51,20,116,19.110226,72.917304,25.68,0.0,3,1
E00259197,2026-01-01 07:19:33,V01694,Z015,ENTRY,0,21,116,19.109644,72.918193,25.68,0.0,3,1
E00259198,2026-01-01 07:19:53,V01576,Z015,EXIT,82,20,116,19.109955,72.917921,25.68,0.0,3,1
E00000019,2026-01-01 07:20:06,V05424,Z001,ENTRY,0,5,40,19.061366,72.906524,25.68,0.0,3,1
E00163875,2026-01-01 07:20:23,V01300,Z011,ENTRY,0,7,93,19.10676,72.870028,25.68,0.0,3,1
E00355419,2026-01-01 07:20:29,V02060,Z018,ENTRY,0,7,45,19.021915,72.852376,25.68,0.0,3,1
E00163876,2026-01-01 07:20:30,V03303,Z011,EXIT,119,6,93,19.107776,72.870914,25.68,0.0,3,1
E00062836,2026-01-01 07:20:36,V04231,Z005,ENTRY,0,18,81,19.068376,72.873718,25.68,0.0,3,1
E00062837,2026-01-01 07:20:37,V00528,Z005,ENTRY,0,19,81,19.068748,72.87395,25.68,0.0,3,1
E00222182,2026-01-01 07:20:41,V03461,Z014,EXIT,37,16,121,19.123533,72.855949,25.68,0.0,3,1
E00178725,2026-01-01 07:20:44,V00252,Z012,EXIT,56,25,147,19.057767,72.916926,25.68,0.0,3,1
E00000020,2026-01-01 07:20:59,V03876,Z001,EXIT,118,4,40,19.06136,72.907873,25.68,0.0,3,1
E00303172,2026-01-01 07:21:11,V02514,Z016,EXIT,56,22,124,19.03999,72.913897,25.68,0.0,3,1
E00092307,2026-01-01 07:21:29,V00100,Z006,ENTRY,0,25,133,19.043794,72.840584,25.68,0.0,3,1
E00126573,2026-01-01 07:21:31,V01664,Z007,EXIT,52,3,40,19.082414,72.832915,25.68,0.0,3,1
E00362737,2026-01-01 07:21:43,V02101,Z019,ENTRY,0,23,130,19.034236,72.899932,25.68,0.0,3,1
E00259199,2026-01-01 07:21:52,V04532,Z015,EXIT,30,19,116,19.10933,72.918298,25.68,0.0,3,1
E00062838,2026-01-01 07:22:13,V02189,Z005,EXIT,128,18,81,19.070186,72.873468,25.68,0.0,3,1
E00259200,2026-01-01 07:22:14,V04723,Z015,EXIT,37,18,116,19.109307,72.917777,25.68,0.0,3,1
E00259201,2026-01-01 07:22:16,V02237,Z015,EXIT,16,17,116,19.109115,72.918077,25.68,0.0,3,1
E00342386,2026-01-01 07:22:41,V03010,Z017,ENTRY,0,18,91,19.072175,72.863696,25.68,0.0,3,1
E00206435,2026-01-01 07:22:43,V00515,Z013,EXIT,78,19,118,19.132531,72.901593,25.68,0.0,3,1
E00342387,2026-01-01 07:22:46,V02569,Z017,EXIT,64,17,91,19.072981,72.865073,25.68,0.0,3,1
E00355420,2026-01-01 07:22:47,V04594,Z018,ENTRY,0,8,45,19.021986,72.851916,25.68,0.0,3,1
E00303173,2026-01-01 07:22:52,V02856,Z016,EXIT,51,21,124,19.03947,72.91437,25.68,0.0,3,1
E00342388,2026-01-01 07:23:04,V03980,Z017,EXIT,65,16,91,19.072248,72.863221,25.68,0.0,3,1
E00303174,2026-01-01 07:23:30,V05742,Z016,ENTRY,0,22,124,19.039575,72.914053,25.68,0.0,3,1
E00152409,2026-01-01 07:23:31,V00166,Z009,ENTRY,0,7,54,19.115955,72.844099,25.68,0.0,3,1
E00025832,2026-01-01 07:23:34,V03684,Z003,EXIT,139,24,108,19.094249,72.856621,25.68,0.0,3,1
E00342389,2026-01-01 07:23:46,V04580,Z017,ENTRY,0,17,91,19.07158,72.864215,25.68,0.0,3,1
E00092308,2026-01-01 07:24:01,V03812,Z006,ENTRY,0,26,133,19.043402,72.839895,25.68,0.0,3,1
E00342390,2026-01-01 07:24:09,V01600,Z017,EXIT,103,16,91,19.071263,72.864685,25.68,0.0,3,1
E00303175,2026-01-01 07:24:11,V05114,Z016,EXIT,91,21,124,19.0391,72.915208,25.68,0.0,3,1
E00222183,2026-01-01 07:24:13,V04102,Z014,ENTRY,0,17,121,19.124092,72.855876,25.68,0.0,3,1
E00062839,2026-01-01 07:24:27,V04901,Z005,EXIT,35,17,81,19.069436,72.873515,25.68,0.0,3,1
E00303176,2026-01-01 07:24:32,V05156,Z016,EXIT,40,20,124,19.039452,72.913453,25.68,0.0,3,1
E00259202,2026-01-01 07:25:10,V03090,Z015,EXIT,43,16,116,19.110066,72.918398,25.68,0.0,3,1
E00126574,2026-01-01 07:25:27,V00923,Z007,EXIT,77,2,40,19.082401,72.833648,25.68,0.0,3,1
E00303177,2026-01-01 07:25:29,V03514,Z016,ENTRY,0,21,124,19.040093,72.914244,25.68,0.0,3,1
E00178726,2026-01-01 07:25:34,V00346,Z012,EXIT,57,24,147,19.059422,72.917644,25.68,0.0,3,1
E00303178,2026-01-01 07:25:35,V00549,Z016,EXIT,70,20,124,19.040281,72.914996,25.68,0.0,3,1
E00126575,2026-01-01 07:25:41,V01085,Z007,ENTRY,0,3,40,19.082732,72.832546,25.68,0.0,3,1
E00062840,2026-01-01 07:25:42,V02834,Z005,EXIT,45,16,81,19.069196,72.87386,25.68,0.0,3,1
E00222184,2026-01-01 07:25:43,V00940,Z014,EXIT,21,16,121,19.123936,72.85525,25.68,0.0,3,1
E00008462,2026-01-01 07:25:48,V03921,Z002,ENTRY,0,18,122,19.126644,72.93343,25.68,0.0,3,1
E00062841,2026-01-01 07:25:53,V05213,Z005,ENTRY,0,17,81,19.068501,72.873523,25.68,0.0,3,1
E00135264,2026-01-01 07:25:56,V05055,Z008,ENTRY,0,14,113,19.024421,72.875214,25.68,0.0,3,1
E00135265,2026-01-01 07:26:06,V05025,Z008,ENTRY,0,15,113,19.02377,72.875326,25.68,0.0,3,1
E00062842,2026-01-01 07:26:06,V04714,Z005,EXIT,84,16,81,19.069781,72.874959,25.68,0.0,3,1
E00362738,2026-01-01 07:26:08,V05356,Z019,EXIT,46,22,130,19.033753,72.899043,25.68,0.0,3,1
E00178727,2026-01-01 07:26:10,V03701,Z012,EXIT,34,23,147,19.058263,72.916874,25.68,0.0,3,1
E00178728,2026-01-01 07:26:14,V05945,Z012,EXIT,59,22,147,19.058918,72.918195,25.68,0.0,3,1
E00362739,2026-01-01 07:26:28,V03350,Z019,EXIT,32,21,130,19.034368,72.899017,25.68,0.0,3,1
E00222185,2026-01-01 07:26:38,V01436,Z014,ENTRY,0,17,121,19.122413,72.854674,25.68,0.0,3,1
E00259203,2026-01-01 07:27:07,V01092,Z015,ENTRY,0,17,116,19.109111,72.917252,25.68,0.0,3,1
E00062843,2026-01-01 07:27:13,V02165,Z005,ENTRY,0,17,81,19.06897,72.874935,25.68,0.0,3,1
E00163877,2026-01-01 07:27:16,V05696,Z011,ENTRY,0,7,93,19.106227,72.870313,25.68,0.0,3,1
E00178729,2026-01-01 07:27:17,V03925,Z012,EXIT,85,21,147,19.059501,72.917042,25.68,0.0,3,1
E00303179,2026-01-01 07:27:21,V00192,Z016,ENTRY,0,21,124,19.039232,72.914881,25.68,0.0,3,1
E00135266,2026-01-01 07:27:38,V01711,Z008,ENTRY,0,16,113,19.023975,72.874447,25.68,0.0,3,1
E00362740,2026-01-01 07:27:39,V03674,Z019,EXIT,26,20,130,19.0346,72.899011,25.68,0.0,3,1
E00041311,2026-01-01 07:27:50,V02054,Z004,ENTRY,0,9,82,19.113971,72.861309,25.68,0.0,3,1
E00041312,2026-01-01 07:28:04,V02920,Z004,EXIT,91,8,82,19.115388,72.863019,25.68,0.0,3,1
E00062844,2026-01-01 07:28:10,V00325,Z005,ENTRY,0,18,81,19.069053,72.874129,25.68,0.0,3,1
E00178730,2026-01-01 07:28:11,V00200,Z012,ENTRY,0,22,147,19.058256,72.917636,25.68,0.0,3,1
E00222186,2026-01-01 07:28:23,V02753,Z014,ENTRY,0,18,121,19.123413,72.854343,25.68,0.0,3,1
E00025833,2026-01-01 07:28:50,V03994,Z003,ENTRY,0,25,108,19.092709,72.856185,25.68,0.0,3,1
E00362741,2026-01-01 07:28:51,V03668,Z019,ENTRY,0,21,130,19.035154,72.898969,25.68,0.0,3,1
E00222187,2026-01-01 07:29:19,V03888,Z014,ENTRY,0,19,121,19.124015,72.85563,25.68,0.0,3,1
E00000021,2026-01-01 07:29:22,V00108,Z001,EXIT,36,3,40,19.060455,72.906117,25.68,0.0,3,1
E00135267,2026-01-01 07:29:28,V02752,Z008,ENTRY,0,17,113,19.024029,72.874983,25.68,0.0,3,1
E00041313,2026-01-01 07:29:49,V02760,Z004,EXIT,99,7,82,19.114,72.862585,25.68,0.0,3,1
E00259204,2026-01-01 07:29:51,V04341,Z015,ENTRY,0,18,116,19.108583,72.917895,25.68,0.0,3,1
E00041314,2026-01-01 07:30:06,V01975,Z004,ENTRY,0,8,82,19.114704,72.862897,25.68,0.0,3,1
E00303180,2026-01-01 07:30:08,V02931,Z016,EXIT,28,20,124,19.040114,72.913898,25.68,0.0,3,1
E00362742,2026-01-01 07:30:11,V05059,Z019,ENTRY,0,22,130,19.035175,72.898987,25.68,0.0,3,1
E00062845,2026-01-01 07:30:13,V05188,Z005,EXIT,92,17,81,19.069213,72.874751,25.68,0.0,3,1
E00259205,2026-01-01 07:30:14,V05724,Z015,ENTRY,0,19,116,19.108648,72.916784,25.68,0.0,3,1
E00178731,2026-01-01 07:30:14,V03010,Z012,ENTRY,0,23,147,19.059249,72.918021,25.68,0.0,3,1
E00163878,2026-01-01 07:30:14,V01558,Z011,ENTRY,0,8,93,19.106793,72.86963,25.68,0.0,3,1
E00259206,2026-01-01 07:30:18,V04609,Z015,ENTRY,0,20,116,19.110325,72.916771,25.68,0.0,3,1
E00206436,2026-01-01 07:30:25,V03124,Z013,EXIT,76,18,118,19.132506,72.900831,25.68,0.0,3,1
E00259207,2026-01-01 07:30:27,V05095,Z015,ENTRY,0,21,116,19.109358,72.918031,25.68,0.0,3,1
E00259208,2026-01-01 07:30:28,V03351,Z015,EXIT,38,20,116,19.108865,72.918512,25.68,0.0,3,1
E00303181,2026-01-01 07:30:31,V01986,Z016,EXIT,33,19,124,19.039534,72.913817,25.68,0.0,3,1
E00389428,2026-01-01 07:30:59,V00049,Z020,EXIT,107,10,84,19.098381,72.834994,25.68,0.0,3,1
E00362743,2026-01-01 07:31:15,V01573,Z019,EXIT,100,21,130,19.035254,72.898734,25.68,0.0,3,1
E00025834,2026-01-01 07:31:15,V05228,Z003,EXIT,134,24,108,19.092797,72.856767,25.68,0.0,3,1
E00303182,2026-01-01 07:31:16,V00655,Z016,ENTRY,0,20,124,19.04023,72.91506,25.68,0.0,3,1
E00222188,2026-01-01 07:31:48,V03970,Z014,ENTRY,0,20,121,19.124123,72.855382,25.68,0.0,3,1
E00163879,2026-01-01 07:31:48,V01881,Z011,ENTRY,0,9,93,19.106962,72.870376,25.68,0.0,3,1
E00303183,2026-01-01 07:31:49,V01328,Z016,EXIT,49,19,124,19.039151,72.913689,25.68,0.0,3,1
E00062846,2026-01-01 07:31:54,V00139,Z005,EXIT,34,16,81,19.069512,72.873069,25.68,0.0,3,1
E00135268,2026-01-01 07:32:01,V04275,Z008,EXIT,55,16,113,19.02282,72.874215,25.68,0.0,3,1
E00342391,2026-01-01 07:32:04,V05834,Z017,ENTRY,0,17,91,19.071894,72.864732,25.68,0.0,3,1
E00041315,2026-01-01 07:32:07,V01438,Z004,ENTRY,0,9,82,19.114488,72.862422,25.68,0.0,3,1
E00025835,2026-01-01 07:32:13,V03582,Z003,ENTRY,0,25,108,19.093119,72.856459,25.68,0.0,3,1
E00008463,2026-01-01 07:32:22,V00937,Z002,EXIT,127,17,122,19.127032,72.934753,25.68,0.0,3,1
E00008464,2026-01-01 07:32:23,V00074,Z002,ENTRY,0,18,122,19.127234,72.933103,25.68,0.0,3,1
E00303184,2026-01-01 07:32:27,V01800,Z016,ENTRY,0,20,124,19.038836,72.914773,25.68,0.0,3,1
E00362744,2026-01-01 07:32:31,V01136,Z019,EXIT,126,20,130,19.035333,72.899562,25.68,0.0,3,1
E00303185,2026-01-01 07:32:53,V05003,Z016,EXIT,32,19,124,19.039646,72.914775,25.68,0.0,3,1
E00062847,2026-01-01 07:33:12,V04531,Z005,ENTRY,0,17,81,19.069197,72.87482,25.68,0.0,3,1
E00303186,2026-01-01 07:33:43,V03428,Z016,ENTRY,0,20,124,19.038477,72.913397,25.68,0.0,3,1
E00025836,2026-01-01 07:33:57,V03439,Z003,ENTRY,0,26,108,19.092919,72.856441,25.68,0.0,3,1
E00062848,2026-01-01 07:34:02,V04171,Z005,EXIT,37,16,81,19.068738,72.873642,25.68,0.0,3,1
E00362745,2026-01-01 07:34:09,V02575,Z019,EXIT,29,19,130,19.035244,72.899408,25.68,0.0,3,1
E00008465,2026-01-01 07:34:17,V02717,Z002,EXIT,116,17,122,19.127424,72.934277,25.68,0.0,3,1
E00025837,2026-01-01 07:34:42,V04159,Z003,ENTRY,0,27,108,19.093133,72.856667,25.68,0.0,3,1
E00342392,2026-01-01 07:34:44,V00685,Z017,ENTRY,0,18,91,19.072925,72.863737,25.68,0.0,3,1
E00222189,2026-01-01 07:35:17,V00907,Z014,ENTRY,0,21,121,19.123671,72.856069,25.68,0.0,3,1
E00342393,2026-01-01 07:35:26,V00571,Z017,ENTRY,0,19,91,19.071768,72.865042,25.68,0.0,3,1
E00259209,2026-01-01 07:35:35,V01619,Z015,EXIT,43,19,116,19.110231,72.917618,25.68,0.0,3,1
E00362746,2026-01-01 07:35:43,V02101,Z019,EXIT,14,18,130,19.033857,72.898745,25.68,0.0,3,1
E00178732,2026-01-01 07:35:46,V02533,Z012,ENTRY,0,24,147,19.059126,72.917238,25.68,0.0,3,1
E00303187,2026-01-01 07:35:48,V05920,Z016,ENTRY,0,21,124,19.039898,72.913555,25.68,0.0,3,1
E00152410,2026-01-01 07:35:53,V01985,Z009,EXIT,48,6,54,19.114663,72.84537,25.68,0.0,3,1
E00135269,2026-01-01 07:35:54,V05272,Z008,EXIT,52,15,113,19.024598,72.874332,25.68,0.0,3,1
E00092309,2026-01-01 07:35:59,V03109,Z006,ENTRY,0,27,133,19.044021,72.840434,25.68,0.0,3,1
E00303188,2026-01-01 07:35:59,V04835,Z016,EXIT,23,20,124,19.039854,72.913611,25.68,0.0,3,1
E00342394,2026-01-01 07:36:23,V00092,Z017,EXIT,86,18,91,19.071689,72.863712,25.68,0.0,3,1
E00008466,2026-01-01 07:36:38,V03167,Z002,ENTRY,0,18,122,19.127683,72.934038,25.68,0.0,3,1
E00159541,2026-01-01 07:36:42,V03767,Z010,ENTRY,0,11,41,19.092544,72.897615,25.68,0.0,3,1
E00222190,2026-01-01 07:36:45,V02420,Z014,ENTRY,0,22,121,19.123496,72.854941,25.68,0.0,3,1
E00222191,2026-01-01 07:36:51,V03035,Z014,EXIT,34,21,121,19.122987,72.855131,25.68,0.0,3,1
E00362747,2026-01-01 07:36:52,V01848,Z019,ENTRY,0,19,130,19.035236,72.898823,25.68,0.0,3,1
E00178733,2026-01-01 07:36:55,V04432,Z012,ENTRY,0,25,147,19.057928,72.917411,25.68,0.0,3,1
E00222192,2026-01-01 07:36:55,V00817,Z014,EXIT,107,20,121,19.123358,72.855629,25.68,0.0,3,1
E00178734,2026-01-01 07:37:06,V01424,Z012,ENTRY,0,26,147,19.058025,72.91769,25.68,0.0,3,1
E00092310,2026-01-01 07:37:18,V00485,Z006,EXIT,148,26,133,19.043831,72.840333,25.68,0.0,3,1
E00389429,2026-01-01 07:37:22,V02340,Z020,EXIT,67,9,84,19.098953,72.834793,25.68,0.0,3,1
E00092311,2026-01-01 07:37:29,V02728,Z006,EXIT,45,25,133,19.043755,72.840693,25.68,0.0,3,1
E00342395,2026-01-01 07:37:36,V05960,Z017,ENTRY,0,19,91,19.072942,72.864062,25.68,0.0,3,1
E00041316,2026-01-01 07:37:38,V00871,Z004,EXIT,69,8,82,19.114631,72.862875,25.68,0.0,3,1
E00062849,2026-01-01 07:37:39,V04156,Z005,ENTRY,0,17,81,19.068551,72.875034,25.68,0.0,3,1
E00362748,2026-01-01 07:37:42,V03915,Z019,EXIT,83,18,130,19.033815,72.900292,25.68,0.0,3,1
E00041317,2026-01-01 07:37:43,V05175,Z004,ENTRY,0,9,82,19.115186,72.861415,25.68,0.0,3,1
E00206437,2026-01-01 07:37:44,V05377,Z013,ENTRY,0,19,118,19.132941,72.902579,25.68,0.0,3,1
E00092312,2026-01-01 07:37:59,V02385,Z006,EXIT,53,24,133,19.042334,72.840168,25.68,0.0,3,1
E00008467,2026-01-01 07:38:00,V01482,Z002,EXIT,28,17,122,19.126967,72.933881,25.68,0.0,3,1
E00092313,2026-01-01 07:38:08,V00903,Z006,EXIT,122,23,133,19.043762,72.841131,25.68,0.0,3,1
E00025838,2026-01-01 07:38:19,V02996,Z003,EXIT,80,26,108,19.0924,72.857334,25.68,0.0,3,1
E00222193,2026-01-01 07:38:28,V03701,Z014,ENTRY,0,21,121,19.123402,72.855741,25.68,0.0,3,1
E00303189,2026-01-01 07:38:37,V04825,Z016,ENTRY,0,21,124,19.039522,72.914488,25.68,0.0,3,1
E00206438,2026-01-01 07:38:46,V04928,Z013,ENTRY,0,20,118,19.132786,72.901576,25.68,0.0,3,1
E00355421,2026-01-01 07:38:52,V04311,Z018,EXIT,32,7,45,19.021032,72.851953,25.68,0.0,3,1
E00303190,2026-01-01 07:39:09,V05835,Z016,EXIT,93,20,124,19.038543,72.914927,25.68,0.0,3,1
E00062850,2026-01-01 07:39:25,V02105,Z005,ENTRY,0,18,81,19.069807,72.874577,25.68,0.0,3,1
E00342396,2026-01-01 07:39:30,V03837,Z017,EXIT,152,18,91,19.072598,72.864198,25.68,0.0,3,1
E00362749,2026-01-01 07:39:45,V05608,Z019,EXIT,113,17,130,19.034277,72.898789,25.68,0.0,3,1
E00092314,2026-01-01 07:39:59,V01376,Z006,ENTRY,0,24,133,19.044152,72.839869,25.68,0.0,3,1
E00259210,2026-01-01 07:40:03,V01914,Z015,EXIT,37,18,116,19.109801,72.917353,25.68,0.0,3,1
E00008468,2026-01-01 07:40:04,V03421,Z002,EXIT,41,16,122,19.127946,72.934197,25.68,0.0,3,1
E00092315,2026-01-01 07:40:06,V02348,Z006,ENTRY,0,25,133,19.042653,72.84128,25.68,0.0,3,1
E00303191,2026-01-01 07:40:06,V05747,Z016,EXIT,31,19,124,19.039783,72.914628,25.68,0.0,3,1
E00222194,2026-01-01 07:40:19,V03888,Z014,EXIT,11,20,121,19.123225,72.85572,25.68,0.0,3,1
E00259211,2026-01-01 07:40:27,V01329,Z015,ENTRY,0,19,116,19.10854,72.918568,25.68,0.0,3,1
E00222195,2026-01-01 07:40:30,V04217,Z014,EXIT,48,19,121,19.123196,72.855614,25.68,0.0,3,1
E00025839,2026-01-01 07:40:37,V03023,Z003,EXIT,228,25,108,19.093887,72.856544,25.68,0.0,3,1
E00303192,2026-01-01 07:40:38,V01382,Z016,ENTRY,0,20,124,19.038756,72.915213,25.68,0.0,3,1
E00178735,2026-01-01 07:40:41,V04499,Z012,EXIT,152,25,147,19.05809,72.918151,25.68,0.0,3,1
E00062851,2026-01-01 07:40:44,V05029,Z005,ENTRY,0,19,81,19.069275,72.873479,25.68,0.0,3,1
E00362750,2026-01-01 07:40:50,V02683,Z019,EXIT,34,16,130,19.034178,72.898974,25.68,0.0,3,1
E00303193,2026-01-01 07:40:55,V03180,Z016,ENTRY,0,21,124,19.038435,72.9147,25.68,0.0,3,1
E00163880,2026-01-01 07:41:01,V01973,Z011,ENTRY,0,10,93,19.107966,72.870426,25.68,0.0,3,1
E00259212,2026-01-01 07:41:04,V05779,Z015,EXIT,42,18,116,19.109929,72.917644,25.68,0.0,3,1
E00159542,2026-01-01 07:41:06,V03632,Z010,EXIT,51,10,41,19.091364,72.898507,25.68,0.0,3,1
E00062852,2026-01-01 07:41:15,V05161,Z005,ENTRY,0,20,81,19.069343,72.873575,25.68,0.0,3,1
E00092316,2026-01-01 07:41:20,V04329,Z006,EXIT,124,24,133,19.042299,72.840293,25.68,0.0,3,1
E00178736,2026-01-01 07:41:36,V04492,Z012,EXIT,106,24,147,19.058441,72.917179,25.68,0.0,3,1
E00259213,2026-01-01 07:41:39,V00369,Z015,EXIT,45,17,116,19.109375,72.91791,25.68,0.0,3,1
E00222196,2026-01-01 07:41:49,V04307,Z014,ENTRY,0,20,121,19.12275,72.854537,25.68,0.0,3,1
E00303194,2026-01-01 07:41:52,V04129,Z016,EXIT,49,20,124,19.040352,72.913306,25.68,0.0,3,1
E00041318,2026-01-01 07:41:55,V02114,Z004,ENTRY,0,10,82,19.1149,72.862619,25.68,0.0,3,1
E00062853,2026-01-01 07:41:56,V04844,Z005,EXIT,32,19,81,19.068569,72.874558,25.68,0.0,3,1
E00259214,2026-01-01 07:42:03,V05697,Z015,ENTRY,0,18,116,19.108594,72.917275,25.68,0.0,3,1
E00342397,2026-01-01 07:42:20,V04441,Z017,EXIT,95,17,91,19.072089,72.863837,25.68,0.0,3,1
E00389430,2026-01-01 07:42:25,V02237,Z020,EXIT,69,8,84,19.09816,72.833552,25.68,0.0,3,1
E00092317,2026-01-01 07:42:28,V04154,Z006,EXIT,42,23,133,19.043256,72.840484,25.68,0.0,3,1
E00008469,2026-01-01 07:42:42,V02139,Z002,EXIT,98,15,122,19.126236,72.933481,25.68,0.0,3,1
E00135270,2026-01-01 07:42:43,V04498,Z008,ENTRY,0,16,113,19.023777,72.87436,25.68,0.0,3,1
